web_scraper_order,web_scraper_start_url,title,bid-id,due-date,stage
"1784987646-1176","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","River District Park (Rebid)","B22191121008","11/03/2021 02:00pm","Awarded"
"1784987646-1177","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As Needed Purchase of New Aluminum Sign Blanks","B22151931006","11/02/2021 02:00pm","Closed"
"1784987646-1178","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Arts & Culture Match Fund Administrator","P22171811001","10/29/2021 05:00pm","Award Pending"
"1784987646-1179","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Park Way CSS Improvement Project","B22141321002","10/29/2021 03:00pm","Awarded"
"1784987646-1180","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Benefits Consulting Services","P220800102101","10/22/2021 05:00pm","Awarded"
"1784987646-1181","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call DOU Operator and Emergency Staffing Support","Q22141111007","10/21/2021 05:00pm","Awarded"
"1784987646-1182","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Electrical -North 12th Street Streetscape","B22151111004","10/20/2021 02:00pm","Awarded"
"1784987646-1183","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Residential Landscape Renovation","B22141381010","10/20/2021 02:00pm","Canceled"
"1784987646-1184","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Freeport Park Irrigation Improvements","B22191121007","10/20/2021 02:00pm","Rejected"
"1784987646-1185","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Residual Solids Hauling","B22141111008","10/20/2021 02:00pm","Award Pending"
"1784987646-1186","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Fairbarin Water Treatment Plant Lab Building Exterior Improvements","B21014541009","10/20/2021 02:00pm","Closed"
"1784987646-1187","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","CORE Program Communications, Marketing, and Public-Awareness Campaign Services (Cannabis)","P22021101005","10/18/2021 05:00pm","Awarded"
"1784987646-1188","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sacramento COVID-19 Vaccination Campaign","P22021011002","10/15/2021 03:00pm","Award Pending"
"1784987646-1189","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Police Facilities Streetscapes Maintenance","B22151681006","10/14/2021 02:00pm","Closed"
"1784987646-1190","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Rubber Products","B22141451009","10/12/2021 05:00pm","Awarded"
"1784987646-1191","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Rekey Locksmith & Ongoing Maintenance of Best Lock System","P22141211006","10/12/2021 05:00pm","Canceled"
"1784987646-1192","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Safe Ground / Safe Sheltering Model Programs","Q22230010001","09/30/2021 04:00pm","Closed"
"1784987646-1193","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Police Facilities Streetscapes Maintenance","B22151681005","09/28/2021 02:00pm","Closed"
"1784987646-1194","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Vehicle Glass Replacement and Repair","B22153311001","09/24/2021 02:00pm","Awarded"
"1784987646-1195","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Mangan Pool Resurfacing","B22191521003","09/22/2021 02:00pm","Awarded"
"1784987646-1196","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Miller Park Restroom Renovation","B22191121006","09/22/2021 02:00pm","Awarded"
"1784987646-1197","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Administration and Underwriting of Grants and Loans to CORE Local Equity Applicants (Re-issue)","P22021101004","09/21/2021 05:00pm","Closed"
"1784987646-1198","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Court Reporter Services (Cannabis)","P22021101003","09/17/2021 05:00pm","Rejected"
"1784987646-1199","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Ballot Consultant","P22141671002","09/17/2021 05:00pm","Awarded"
"1784987646-1200","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Tactical Medicine Training Course","P221100141102","09/15/2021 02:00pm","Closed"
"1784987646-1201","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Johnston Pool Resurfacing","B22191521002","09/15/2021 02:00pm","Awarded"
"1784987646-1202","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Matsui Park Access (Area A)","B22191121005","09/15/2021 02:00pm","Awarded"
"1784987646-1203","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Concrete Repairs for Water Storage Structures","Q22141311004","09/14/2021 05:00pm","Awarded"
"1784987646-1204","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","FWTP Backwash Tank Interior Cleaning","P22141311003","09/14/2021 05:00pm","Rejected"
"1784987646-1205","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Armed Security Services","Q22141222005","09/10/2021 05:00pm","Awarded"
"1784987646-1206","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","CORE Program Communications, Marketing, and Public-Awareness Campaign Services (Cannabis)","P22021101002","09/10/2021 05:00pm","Rejected"
"1784987646-1207","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","TRAFFIC SIGNAL CABINET TS2 TYPE 1","B22151941001","09/09/2021 02:00pm","Awarded"
"1784987646-1208","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","HSIP-9 VALLEY HI AND LA MANCHA SAFETY PROJECT","P22151111003","09/03/2021 02:00pm","Awarded"
"1784987646-1209","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Hazardous Waste Transportation Services","Q22141421001","09/02/2021 05:00pm","Canceled"
"1784987646-1210","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Tanzanite Futsal Courts","B22191121004","09/01/2021 02:00pm","Awarded"
"1784987646-1211","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","28th Street-Sutter's Landing Tenant Improvements","B21014541008","09/01/2021 02:00pm","Closed"
"1784987646-1212","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","River District Park","B22191121003","09/01/2021 02:00pm","Rejected"
"1784987646-1213","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Administration and Underwriting of Grants and Loans to CORE Local Equity Applicants","P22021101001","08/27/2021 05:00pm","Rejected"
"1784987646-1214","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Pool Service and Maintenance at North Natomas Community Center and Aquatic Complex","P22191521001","08/27/2021 02:00pm","Awarded"
"1784987646-1215","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Language Access Policy - Services for assessing the City of Sacramento’s current resources and researching and writing the policy","P22021011001","08/24/2021 04:00pm","Awarded"
"1784987646-1216","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On Call Demolition (non-emergency)","Q21211311001","08/24/2021 02:00pm","Awarded"
"1784987646-1217","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Inventory Implementation","P22071011001","08/20/2021 02:00pm","Awarded"
"1784987646-1218","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","FRUITRIDGE ROAD IMPROVEMENTS, PA/ED AND PS&E","P22151111002","08/20/2021 02:00pm","Closed"
"1784987646-1219","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call General Contracting Services for Park Operation Projects","P22191311001","08/19/2021 02:00pm","Awarded"
"1784987646-1220","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Franklin Boulevard Complete Street PS&E and ROW","P22151111001","08/18/2021 02:00pm","Awarded"
"1784987646-1221","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Southside Park Playground Improvements & Restroom Replacement","B22191121002","08/18/2021 02:00pm","Awarded"
"1784987646-1222","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Power Adaptors, Connectors, and Related Equipment for SAFE Credit Union Convention & Performing Arts District","B22171121001","08/17/2021 02:00pm","Awarded"
"1784987646-1223","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Type B Street Light Poles","B22151951004","08/16/2021 02:00pm","Closed"
"1784987646-1224","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Emergency Collapse of Structure","B21211311005","08/16/2021 02:00pm","Awarded"
"1784987646-1225","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Canada goose and American coot harassment in North Natomas","B22191311001","08/13/2021 02:00pm","Awarded"
"1784987646-1226","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","VEGA D4A Mogul Base 30W 4000K Base Down LED Lamp","B22151951003","08/10/2021 02:00pm","Closed"
"1784987646-1227","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Lexalite Lindy 424 Acrylic lens, 9” neck","B22151951002","08/10/2021 02:00pm","Closed"
"1784987646-1228","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Existing Building Electrification Strategy","P21211222002","08/06/2021 04:00pm","Closed"
"1784987646-1229","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Short-term Rental of Heavy Equipment; Gravel Screening and Washing Equipment (Water Forum)","B22804101001","08/04/2021 02:00pm","Awarded"
"1784987646-1230","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Groundwater Flush to Waste Project","B22141321001","08/04/2021 02:00pm","Award Pending"
"1784987646-1231","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Participatory Budgeting Program Evaluation Services","P22021411001","08/03/2021 04:00pm","Awarded"
"1784987646-1232","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","CONSULTING ARBORIST FOR CONCRETE MAINTENANCE PROJECTS","B22151641001","07/29/2021 02:00pm","Awarded"
"1784987646-1233","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Tahoe Park Pool Restroom Renovation","B22191121001","07/28/2021 02:00pm","Closed"
"1784987646-1234","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Temporary Fencing (on-call)","B21211311004","07/26/2021 02:00pm","Awarded"
"1784987646-1235","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Steamers Building Maintenance Platform","B21014541007","07/26/2021 02:00pm","Closed"
"1784987646-1236","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","All Hazards Incident Management Team Course (0305)","B221100141101","07/21/2021 02:00pm","Closed"
"1784987646-1237","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Securement Services","B21211311003","07/21/2021 02:00pm","Awarded"
"1784987646-1238","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Auctioneer Services for Disposal of Surplus","B21061521006","07/21/2021 02:00pm","Awarded"
"1784987646-1239","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Power Inn Queue Cutter Project","B21151131013","07/21/2021 02:00pm","Closed"
"1784987646-1240","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Florin Road Vision Zero Safety Project","B21151131014","07/09/2021 02:00pm","Awarded"
"1784987646-1241","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Pond Maintenance and Testing in City Parks","B21191311009","07/07/2021 02:00pm","Awarded"
"1784987646-1242","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","I-5 and HWY 99 Buffer(s) Landscape Maintenance","B21191311016","07/07/2021 02:00pm","Awarded"
"1784987646-1243","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","HSIP Traffic & Pedestrian Signal Improvements Project","B21151131012","07/07/2021 02:00pm","Closed"
"1784987646-1244","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Fence Supplies","B21141451051","07/05/2021 03:00pm","Awarded"
"1784987646-1245","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Hydrofluosilicic Acid 23%","B21141111050","07/05/2021 03:00pm","Awarded"
"1784987646-1246","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Crystalline Sodium Fluoride (NaF)","B21141111031","07/05/2021 03:00pm","Awarded"
"1784987646-1247","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","SMOG Testing, Parts and Repairs","B21153311008","07/02/2021 09:40am","Awarded"
"1784987646-1248","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Pressure Washing Sidewalk and Adjacent Slope Walls","B21151631036","06/29/2021 02:00pm","Closed"
"1784987646-1249","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Liability Claims Administration","P2108131101","06/28/2021 03:00pm","Awarded"
"1784987646-1250","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Inventory Implementation","P21071011009","06/21/2021 02:00pm","Rejected"
"1784987646-1251","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As-Needed Equipment Rental","B21151631036","06/18/2021 02:00pm","Awarded"
"1784987646-1252","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Landfill and Waste Disposal Services","B21151631035","06/16/2021 02:00pm","Closed"
"1784987646-1253","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","PSAB ROOF RESTORATION PHASE II","B21014541004","06/16/2021 02:00pm","Awarded"
"1784987646-1254","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As-Needed Rental of Tractor, with Boom Mower","B21151631034","06/08/2021 02:00pm","Closed"
"1784987646-1255","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","West Natomas Class 1 Bikeways Maintenance","B21151631033","06/08/2021 02:00pm","Closed"
"1784987646-1256","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","South Sacramento Class 1 Bikeways Maintenance","B21151631032","06/08/2021 02:00pm","Closed"
"1784987646-1257","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Streetscapes Pest Control","B21151631031","06/08/2021 02:00pm","Closed"
"1784987646-1258","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Emergency Responder Exercise Scenarios","P211100141114","06/04/2021 05:00pm","Closed"
"1784987646-1259","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Department-Issued Badges for Fire Department","P21121331002","06/04/2021 12:00pm","Awarded"
"1784987646-1260","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Armed Security Services","P21141222036","06/02/2021 05:00pm","Rejected"
"1784987646-1261","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Combined Sewer Optimization Project","B21141321014","06/02/2021 02:00pm","Closed"
"1784987646-1262","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","HISTORIC CITY HALL ROOF RESTORATION","B21014541006","06/02/2021 02:00pm","Awarded"
"1784987646-1263","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Fire Station 11 Roof Replacement","B21014541005","06/02/2021 02:00pm","Awarded"
"1784987646-1264","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","5th Street Combined Sewer Improvements","B21141321013","06/02/2021 02:00pm","Award Pending"
"1784987646-1265","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Wastewater Rodder Equipment & Parts","B21141421030","06/02/2021 02:00pm","Awarded"
"1784987646-1266","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Mid-Sacramento Class 1 Bikeways Maintenance","B21151681030","06/01/2021 02:00pm","Closed"
"1784987646-1267","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","East Natomas Class 1 Bikeways Maintenance","B21151681029","06/01/2021 02:00pm","Closed"
"1784987646-1268","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Cosumnes River Boulevard Extension Streetscapes Maintenance","B21151681028","06/01/2021 02:00pm","Closed"
"1784987646-1269","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Arden Expo Streetscapes Maintenance","B21151681027","06/01/2021 02:00pm","Closed"
"1784987646-1270","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Project Study Report - Project Development Support (PSR/PDS)","P21151131011","05/28/2021 04:00pm","Closed"
"1784987646-1271","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Consultant Services for Department of Utilities Engineering & Water Resources Division","Q21141311004","05/27/2021 05:00pm","Awarded"
"1784987646-1272","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Tahoe Tallac Ballfield Improvements","B21191121023","05/26/2021 02:00pm","Awarded"
"1784987646-1273","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Participatory Budgeting Consulting Services","P21021411001","05/25/2021 04:00pm","Awarded"
"1784987646-1274","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Arbitrage Rebate Compliance Services","Q21051011001","05/24/2021 05:00pm","Closed"
"1784987646-1275","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Insulated Cover and Storage Reel System for Clunie Pool","B21191521002","05/21/2021 02:00pm","Awarded"
"1784987646-1276","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Quicklime","B21141111032","05/19/2021 02:00pm","Canceled"
"1784987646-1277","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Residual Solids Hauling","B21141111027","05/19/2021 02:00pm","Canceled"
"1784987646-1278","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Robertson Park Softball Field Renovation Phase 1","B21191121020","05/19/2021 02:00pm","Awarded"
"1784987646-1279","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Tree Removal and Pruning Services in City Parks","B21191311012","05/19/2021 02:00pm","Awarded"
"1784987646-1280","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Airfield Park Phase 2","B21191121021","05/19/2021 02:00pm","Awarded"
"1784987646-1281","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Capitol Parking Garage Stair Improvements Rebid","B21014541003","05/19/2021 02:00pm","Award Pending"
"1784987646-1282","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Volumetric Concrete Mix and Delivery","B21141451043","05/18/2021 05:00pm","Canceled"
"1784987646-1283","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Small Generators Chainsaws","B21141451042","05/18/2021 05:00pm","Awarded"
"1784987646-1284","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Rubber Products","B21141451041","05/18/2021 05:00pm","Canceled"
"1784987646-1285","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Diamond Blades and Compaction Equipment","B21141451039","05/18/2021 05:00pm","Awarded"
"1784987646-1286","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Pipe and Steel Products","B21141451038","05/18/2021 05:00pm","Awarded"
"1784987646-1287","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Fence Supplies","B21141451037","05/18/2021 05:00pm","Canceled"
"1784987646-1288","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Commercial Waste Organics Outreach for SB1383","P21155861002","05/18/2021 03:00pm","Awarded"
"1784987646-1289","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Executive Recruitment Services for Public Library Authority","SPLBID1152","05/14/2021 04:00pm","Canceled"
"1784987646-1290","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","HSIP-9 LAMPASAS AVE AT RIO LINDA BLVD INTERSECTION SAFETY","P21151131010","05/14/2021 02:00pm","Closed"
"1784987646-1291","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Weed Abatement Services in City Parks and Open Spaces","B21191311017","05/12/2021 02:00pm","Awarded"
"1784987646-1292","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Pedestrian Islands and Traffic Circles Streetscapes Maintenance","B21151681025","05/12/2021 02:00pm","Closed"
"1784987646-1293","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Rekey, Locksmith & Ongoing Maintenance of Best Lock System","P21141211023","05/11/2021 05:00pm","Canceled"
"1784987646-1294","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As-Needed Rental of Tractor, with Boom Mower","B21151631026","05/11/2021 02:00pm","Closed"
"1784987646-1295","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Landscape Materials in City Parks","B21191311016","05/07/2021 02:00pm","Closed"
"1784987646-1296","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Shade Canopy Repair, Maintenance, and Replacement in City Parks","B21191311019","05/07/2021 02:00pm","Awarded"
"1784987646-1297","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","SACRAMENTO RIVER PARKWAY","P21151131009","05/07/2021 02:00pm","Closed"
"1784987646-1298","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","City of Sacramento Historic Preservation Public Education Program","P21211221001","05/06/2021 05:00pm","Closed"
"1784987646-1299","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Street Litter and Recycling Collection, Maintenance and Disposal Services","P21155861001","05/05/2021 03:00pm","Awarded"
"1784987646-1300","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Pump Outfalls Replacement Project - Package A","B21141321012","05/05/2021 02:00pm","Award Pending"
"1784987646-1301","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Emergency Medical Services Training","P21121441001","05/03/2021 05:00pm","Awarded"
"1784987646-1302","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","RFP On Call Real Estate Brokerage Services","P21014541002","05/03/2021 03:07pm","Award Pending"
"1784987646-1303","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Old Sacramento District Landscape Services","B21171911001","05/03/2021 02:00pm","Awarded"
"1784987646-1304","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","City of Sacramento Reconciliation Efforts","P21041011001","04/30/2021 03:00pm","Closed"
"1784987646-1305","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Web Application Implementation Staffing Services","P21071011008","04/28/2021 02:00pm","Awarded"
"1784987646-1306","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Active Shooter Threat Assessment Training","P211100141113","04/23/2021 05:00pm","Closed"
"1784987646-1307","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","RFQ: Animal Care Kennel Safety","Q21014541001","04/23/2021 02:00pm","Award Pending"
"1784987646-1308","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Tree Pruning Services","P21151811003","04/22/2021 02:00pm","Closed"
"1784987646-1309","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Heavy Duty towing Services for the City of Sacramento","B21211313002","04/21/2021 02:00pm","Closed"
"1784987646-1310","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Ready-Mixed Concrete","B21151651023","04/21/2021 02:00pm","Closed"
"1784987646-1311","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Florin Pump Station Improvements","B21141321011","04/21/2021 02:00pm","Closed"
"1784987646-1312","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Combined Sewer Replacement Block #2","B21141321010","04/21/2021 02:00pm","Awarded"
"1784987646-1313","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Freeport Blvd. Combined Sewer Replacement (4th Avenue to Bidwell Way)","B21141321009","04/21/2021 02:00pm","Closed"
"1784987646-1314","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Bing Maloney Golf Course Tree Project","B21191011001","04/20/2021 02:00pm","Awarded"
"1784987646-1315","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","B21141161019_CWTP Chemical Tank Replacement","B21141161019","04/19/2021 05:00pm","Awarded"
"1784987646-1316","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","B21141111017_Submersible Pump & Motor (Wells 91 & 156)","B21141111017","04/19/2021 05:00pm","Awarded"
"1784987646-1317","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","B21141131026_Water Filled Cofferdam","B21141131026","04/19/2021 05:00pm","Awarded"
"1784987646-1318","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Floodgate Inspections and Technical Support","P21151621002","04/16/2021 04:00pm","Closed"
"1784987646-1319","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Active Transportation Audits","B21151131008","04/15/2021 04:00pm","Closed"
"1784987646-1320","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Fair Oaks Triangle Streetscapes Maintenance","B21151681024","04/13/2021 02:00pm","Closed"
"1784987646-1321","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Water Conservation Outreach/Community Engagement/Communications Program Assistance","Q21141381029","04/08/2021 05:00pm","Awarded"
"1784987646-1322","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sacramento Fire Background Investigations","P21121331001","04/07/2021 05:00pm","Award Pending"
"1784987646-1323","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Johnston Pool Resurfacing","B21191521001","04/07/2021 02:00pm","Closed"
"1784987646-1324","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Official City Newspaper Advertising","B21061521005","04/07/2021 02:00pm","Awarded"
"1784987646-1325","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Vehicle Upfit Accessories, Window Tint and Installation","B21153311007","04/07/2021 02:00pm","Awarded"
"1784987646-1326","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Fong Park Phase 3 - Soccer Field","B21191121018","04/07/2021 02:00pm","Awarded"
"1784987646-1327","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Utility Lock Box Services","P21141631025","04/06/2021 05:00pm","Awarded"
"1784987646-1328","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Women and Family Sheltering and Related Service Programs","P21021011002","03/31/2021 04:00pm","Closed"
"1784987646-1329","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Hagginwood Park Safety Improvements","B21191121017","03/17/2021 02:00pm","Awarded"
"1784987646-1330","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sacramento Police Helicopter Training","B211100114113","03/17/2021 02:00pm","Closed"
"1784987646-1331","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sacramento Police Digital Recruiting Campaign","B211100109112","03/17/2021 02:00pm","Closed"
"1784987646-1332","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","CSS Pipe Rehab Under I-5","B21141321008","03/17/2021 02:00pm","Closed"
"1784987646-1333","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Private Property Weed Abatement Services","B21211313001","03/17/2021 02:00pm","Closed"
"1784987646-1334","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","North 16th St. Water Main Interconnects and Abandonment","B21141321007","03/17/2021 02:00pm","Closed"
"1784987646-1335","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","CWTP Sub-B & Sub-L Replacement","B21141321006","03/17/2021 02:00pm","Closed"
"1784987646-1336","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Uninterrupted Power Supply (UPS)","B21141361024","03/16/2021 03:00pm","Awarded"
"1784987646-1337","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Software Asset Management (SAM) Professional Service Support","P21071011006","03/15/2021 02:00pm","Awarded"
"1784987646-1338","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Barandas Park Phase 2B","B21191121014","03/03/2021 02:00pm","Awarded"
"1784987646-1339","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","NORTH 12TH COMPLETE STREET PROJECT","B21151131007","03/03/2021 02:00pm","Closed"
"1784987646-1340","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Water-Filled Cofferdam","B21141131020","03/02/2021 03:00pm","Canceled"
"1784987646-1341","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Water Forum Public Outreach Services","P21804101002","03/02/2021 02:00pm","Awarded"
"1784987646-1342","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Land Mobile Radio Maintenance","P21071011005","02/24/2021 02:00pm","Awarded"
"1784987646-1343","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Land Mobile Radio Maintenance","P21071011004","02/24/2021 02:00pm","Canceled"
"1784987646-1344","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","North 12 Street Gateway Project","Q211171821001","02/22/2021 11:59pm","Awarded"
"1784987646-1345","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Gang Prevention and Intervention Taskforce (GPIT) Grant","P22020013001","02/17/2021 05:00pm","Closed"
